date,1,2,3
1999-08-31,123.92150256197966,140.22425532923148,150.42748926972519
1999-09-01,124.33840871841998,141.1384873525768,151.8860104637726
1999-09-02,123.69946642329649,139.6590940275544,149.4855389325535
1999-09-03,129.59814817991133,152.9505759033048,170.8136517651179
1999-09-07,128.82733549031641,151.01148482496217,167.5125274553394
1999-09-08,126.90570787588358,146.47588531350166,159.95222716365706
1999-09-09,129.5334099946865,152.51275330169497,169.82811832994443
1999-09-10,131.03758665791742,156.02433044465775,175.6800385961824
1999-09-13,128.3724388661187,149.5850452071961,164.76299683843905
1999-09-14,130.40628435375132,154.29489338316853,172.53147472675766
1999-09-15,127.33645099499071,146.9996242658856,160.28146446671647
1999-09-16,127.53160938145966,147.42016907573142,160.95619184344378
1999-09-17,131.15138675930723,155.7593294357616,174.60073249344092
1999-09-20,131.5884812538948,156.70587925963022,176.15169349882802
1999-09-21,127.88261454426959,147.84827955631664,161.20269425691868
1999-09-22,129.9602976239169,152.62335891831614,168.99975696615746
1999-09-23,124.22829995653544,139.12986309577877,146.57441202283027
1999-09-24,124.04675743348244,138.6952464482655,145.87587795246876
1999-09-27,125.43734668099906,141.7218608385849,150.61619315426165
1999-09-28,125.5198539813327,141.87956529631657,150.85542282914696
1999-09-29,124.00306866896875,138.42196427221023,145.3287787695603
1999-09-30,124.47364798692008,139.44483714217958,146.9280786367514
1999-10-01,124.29417794592905,139.013842919382,146.23469660641885
1999-10-04,127.57334148691028,146.26532402079243,157.64200225538772
1999-10-05,127.75762721039163,146.65872545339877,158.26552140891707
1999-10-06,130.90526780598157,153.8563917066773,169.90409287199986
1999-10-07,130.88388205269655,153.77551856555445,169.7567240481483
1999-10-08,132.0912299894802,156.5816640930665,174.3898303856368
1999-10-11,133.304351060072,159.36572621371695,179.0003823229143
1999-10-12,130.61265978400525,152.8986590303131,168.09076477989393
1999-10-13,126.87365822863603,144.11392019480823,153.59090057699675
1999-10-14,127.72550441139757,146.0204938985954,156.62672862160028
1999-10-15,124.25213822220167,138.04964988743774,143.78963631458151
1999-10-18,122.09499831768076,133.17312301786495,136.1362528615133
1999-10-19,122.10156278731164,133.1609909980231,136.10692686076868
1999-10-20,127.47895911900989,144.86393046562563,154.03921589960223
1999-10-21,128.0393662196059,146.10993289488786,156.0150547356407
1999-10-22,128.49126669446272,147.112268054894,157.60819445986533
1999-10-25,128.40080458945704,146.81854968006925,157.09952318973464
1999-10-26,127.48096697746634,144.68570913074637,153.6637951880451
1999-10-27,127.01786236332222,143.60568113065983,151.93108004463517
1999-10-28,131.28212868430455,153.21911367843126,167.17506840459558
1999-10-29,136.3218395787121,164.9518912955346,186.3638341504298
1999-11-01,135.22999111745457,162.21033623816368,181.67311704866864
1999-11-02,135.7784363033427,163.49305234990882,183.8132931124239
1999-11-03,138.1449146150006,169.1596983419743,193.35527900758106
1999-11-04,139.7152367169216,172.9717990374246,199.8760632831228
1999-11-05,142.43245936696906,179.6651218349455,211.4617446831141
1999-11-08,144.00996277127845,183.53869083017116,218.25095074294643
1999-11-09,142.83644990206042,180.51083206238857,212.83290371857123
1999-11-10,144.59474317891662,184.91899574831857,220.61230813548954
1999-11-11,147.29170267030165,191.78007344422693,232.87283775451658
1999-11-12,149.31187380751788,197.00231015770052,242.36608174887584
1999-11-15,148.635246994885,195.09538551542306,238.78727125916183
1999-11-16,151.9644274534235,203.79390126998663,254.73686427904795
1999-11-17,150.4871637425745,199.79009698380258,247.20913088827018
1999-11-18,155.23072947834032,212.34458937582053,270.4902915456135
1999-11-19,156.54098502669186,215.88539688490488,277.23347607092705
1999-11-22,157.61084734191954,218.70356219705133,282.59384856819327
1999-11-23,155.03483721717728,211.50911055392152,268.6260413169922
1999-11-24,160.65381975868652,226.7964377931291,297.72683248115754
1999-11-26,161.07048364614468,227.87629472459622,299.8020606355604
1999-11-29,158.3088473866463,219.91908841810374,284.0232416161574
1999-11-30,153.3195682985405,206.0109470612265,257.0559423725489
1999-12-01,154.8993902253842,210.21311963769188,264.89924884496446
1999-12-02,160.64468169145823,225.76223532729153,294.2677697310313
1999-12-03,163.946626555504,234.99582770518435,312.2962246032104
1999-12-06,164.9109092414773,237.61589035403517,317.4424787010741
1999-12-07,165.63316088467752,239.64821752707422,321.48888228277656
1999-12-08,163.5134199397948,233.46522925508012,309.0208416063077
1999-12-09,163.69021159951342,233.92229676172613,309.90304985112635
1999-12-10,165.53746245056345,239.1534917172026,320.2728478941905
1999-12-13,167.55694904792477,244.8417996796041,331.62089058916087
1999-12-14,163.67541785537074,233.44768443005117,308.44480450777405
1999-12-15,167.38982690731308,243.9962180289764,329.3260584894554
1999-12-16,172.20178818536746,257.97368231820417,357.5969445830634
1999-12-17,173.6393287501013,262.2271666385569,366.4112294356543
1999-12-20,175.19478070857446,266.76463168667044,375.8319656214292
1999-12-21,182.35251264574782,288.5069515943928,421.7481881693274
1999-12-22,184.09624173416302,293.9647582889077,433.6806998770895
1999-12-23,185.54141791066402,298.51966731665607,443.72471280281263
1999-12-27,185.96294049868092,299.6431250247453,446.09295988430773
1999-12-28,185.00333369179975,296.49010002893334,439.01594078873376
1999-12-29,190.67221181601084,314.60408842114157,479.2157588950706
1999-12-30,190.36076560846357,313.5189279978498,476.70245508931225
1999-12-31,191.60803557172054,317.567840772071,485.9014945062641
2000-01-03,195.87970204921837,331.56976004078854,517.9467431685894
2000-01-04,183.2516744432245,288.75034625732366,417.57169069063036
2000-01-05,181.2411324542527,282.3555307546685,403.66613004229316
2000-01-06,172.63599763083747,255.4859456437049,346.0125127673972
2000-01-07,182.39083212084284,284.3053961106553,404.53025557427634
2000-01-10,192.09295171428886,314.37315058624495,468.6017081695944
2000-01-11,183.14920029712414,285.0319433998949,402.9577336535273
2000-01-12,179.7273087304551,274.3211078342217,380.21030271193814
2000-01-13,186.64707637446227,295.3872263846267,423.97492751766254
2000-01-14,191.43390212749108,310.4767167897701,456.42667588987644
2000-01-18,194.17091696668263,319.09583252894885,475.28009554792476
2000-01-19,195.8802323486078,324.64503868405774,487.6365282741541
2000-01-20,198.50668402439578,333.2841310052007,507.060975520175
2000-01-21,198.93060444867322,334.63922736503815,510.1118493774046
2000-01-24,189.16097974348645,301.5666732445505,434.3660597766067
2000-01-25,194.23203909663374,317.67294669371495,469.1282495489986
2000-01-26,187.10622088884398,294.29856001359275,417.3119169479954
2000-01-27,185.65515613221743,289.672776425532,407.43825661646895
2000-01-28,178.05903077997112,265.9079222304055,357.26431349170423
2000-01-31,184.46037302725858,284.86030346807917,395.36991816643956
2000-02-01,191.2657913660539,305.817571214964,438.9663928384661
2000-02-02,192.44002219961968,309.50687175604514,446.87162682639786
2000-02-03,198.9892011323777,330.50813235350785,492.31673515816476
2000-02-04,200.18661382795236,334.4155147730895,501.0050275515604
2000-02-07,203.23042690718904,344.3719910075414,523.2508059990452
2000-02-08,209.91672266451968,366.9580317035792,574.682603242532
2000-02-09,205.04320274529397,349.8414960901078,534.4250530675617
2000-02-10,211.32149374178078,371.1904828207791,583.2985840088273
2000-02-11,205.06315790273328,349.1249658854771,531.2364158246816
2000-02-14,205.95049264205701,351.92370864830525,537.4876948876152
2000-02-15,206.51217762894748,353.7677074669079,541.6654812161019
2000-02-16,206.56216369786353,353.8623968151956,541.8354657425206
2000-02-17,213.14381219445582,376.33764463442805,593.4105775080604
2000-02-18,204.895753598591,347.13175933129554,524.2821764661799
2000-02-22,205.065782715412,347.4130573978105,524.7399055177797
2000-02-23,215.44682167565855,382.5124061569634,604.2163677113676
2000-02-24,219.7321074493287,397.64696988471104,640.0238791747288
2000-02-25,215.88332751817902,383.6316881888456,606.1315768870601
2000-02-28,215.03044607686797,380.355178045888,598.2098992325612
2000-02-29,220.44425511047154,399.42563181249164,643.1478387413799
2000-03-01,222.61667177842438,407.2116372457848,661.8967782543269
2000-03-02,218.75354610546594,392.9913806356764,627.1681911651812
2000-03-03,229.52999922036219,431.6271498585596,719.6012200522678
2000-03-06,230.26555626723598,434.1179040813807,725.644612204086
2000-03-07,226.83617183663983,421.0945867195381,692.9287303448958
2000-03-08,229.66879348361684,431.5222626476924,718.6083585087309
2000-03-09,236.93001587314208,458.7158781052393,786.4739009365632
2000-03-10,236.97518238830986,458.79224057895806,786.6019827890851
2000-03-13,228.6871815303949,426.4063917426529,703.1097371203383
2000-03-14,218.3637558508803,387.8167857786925,607.6017597044084
2000-03-15,213.35276699444856,369.93421972821574,565.5233458992587
2000-03-16,224.8878914118158,409.8553502741157,657.0153206726764
2000-03-17,229.38736995604745,426.16802614636634,696.183295001095
2000-03-20,220.12100233631213,391.4633625112486,610.9630418224905
2000-03-21,229.84065848889855,425.949844764595,691.6451238885646
2000-03-22,237.45807847794782,454.0919307260474,760.1293318313335
2000-03-23,240.75295635305275,466.5931462997321,791.4506234589682
2000-03-24,242.35299848161893,472.6916770784718,806.8959684544895
2000-03-27,243.02682761154065,475.00820876817755,812.6109952273434
2000-03-28,236.75698985144336,450.3931065818138,749.3725972896489
2000-03-29,228.0021341089844,416.98404173253635,665.9251996671406
2000-03-30,219.54368527690949,385.95366342256824,591.5321719588899
2000-03-31,227.16904364060017,412.67785173349205,652.9164756898583
2000-04-03,210.59902327591794,352.1964673150124,509.2006228215322
2000-04-04,208.3843900884975,344.7100350597917,492.9182227055234
2000-04-05,208.181413931967,343.96267141181085,491.2710908335468
2000-04-06,211.0973052084033,353.5214779645726,511.7052878503972
2000-04-07,221.67504263441344,388.87178039201143,588.4108106382369
2000-04-10,206.52271192924525,335.454358964946,467.01294397689577
2000-04-11,201.9218745123318,320.4336567128692,435.60343264882135
2000-04-12,187.68607214563698,275.1811189342945,343.2888229163778
2000-04-13,183.5623383476588,263.0287036214995,320.51811802466904
2000-04-14,165.69706419637035,211.77217282944812,226.80020972074425
2000-04-17,182.3000755599159,254.0702291572407,294.6879088171943
2000-04-18,191.92500459959368,280.8413223767109,341.2371394203393
2000-04-19,185.0677925496989,260.7117864911896,304.5191641556626
2000-04-20,181.04952385216185,249.33342207934413,284.55672794888
2000-04-24,173.20723018080687,227.51422803931712,247.1027222421019
2000-04-25,187.0492333423286,263.8286597680899,306.2424305232282
2000-04-26,181.0661427018946,246.89252053775635,276.7267400623471
2000-04-27,190.71846735963192,273.160900194757,320.86584293895874
2000-04-28,194.88056451062664,285.0231733759067,341.7379117966327
2000-05-01,197.80382883506945,293.3840425448036,356.6818895793325
2000-05-02,187.34246928564588,262.2852454157441,299.93647324966577
2000-05-03,183.9799496129067,252.81177677831224,283.65926831659374
2000-05-04,184.421254346557,253.96849065316846,285.5804024350374
2000-05-05,190.49543170054764,270.6417603041239,313.67751480732005
2000-05-08,181.87993747855955,245.98351797462607,270.7249911977217
2000-05-09,177.90391383816728,235.17445322917746,252.85627259186566
2000-05-10,167.578351846004,207.8240011153992,208.72362833088798
2000-05-11,174.64538656402524,225.3069609246458,235.04300325215314
2000-05-12,175.91815112038788,228.5409039177545,240.08228667333157
2000-05-15,181.3827359569217,242.58605930735234,262.14823627174275
2000-05-16,188.345257859565,261.15401893063,292.22141788282534
2000-05-17,183.36610986153863,247.28761020745984,268.9207013989211
2000-05-18,176.95335260615565,229.9348836059127,240.58949750824698
2000-05-19,168.3943108684026,207.63768328836463,205.5706992900296
2000-05-22,168.6015840682837,208.00275154774178,206.053206763742
2000-05-23,156.13927295497624,177.20455839025982,160.26895367442214
2000-05-24,164.24108372685774,195.55290224000728,185.14570481341644
2000-05-25,160.05547076362302,185.54003957138505,170.90789801902548
2000-05-26,160.1660616136973,185.75267144738956,171.18504686690187
2000-05-30,176.30672536790595,223.0189453868213,222.63536408778685
2000-05-31,171.6603506955945,211.21057056829423,204.9311250261635
2000-06-01,181.72474945758754,235.92562001312723,240.88078661361146
2000-06-02,193.9465885812365,267.60358789751683,289.37198306435806
2000-06-05,192.63370711213966,263.79387721621623,283.1094367224296
2000-06-06,188.2954608624878,251.85036570873967,263.85499458515073
2000-06-07,192.9262441800699,264.17917811792574,283.20433231628283
2000-06-08,191.44266325978595,260.054279260304,276.5440447794516
2000-06-09,194.17547004351283,267.4175259602688,288.26239943638143
2000-06-12,187.88103809137536,249.89293744190167,259.84332413687537
2000-06-13,194.45804054077317,267.32973465034695,287.01474636818057
2000-06-14,189.89654683586906,254.7256479334854,266.6888889214173
2000-06-15,193.7433137444231,264.9857424213351,282.7759300352267
2000-06-16,195.56784816791574,269.9131066376985,290.6351006583619
2000-06-19,203.12084679463203,290.57286836018346,323.920179118493
2000-06-20,203.1269576027821,290.52220658525374,323.80413815774057
2000-06-21,204.993186411782,295.79257756840207,332.5841200863713
2000-06-22,196.42627883914614,271.00048937004107,290.7384368081574
2000-06-23,190.2902351680009,254.00561380026073,263.36126809827135
2000-06-26,194.73583624458126,265.6951718875869,281.46502734118155
2000-06-27,190.99350072184993,255.41999458003022,265.10978076562645
2000-06-28,194.713579201249,265.30963621281074,280.4811924793178
2000-06-29,189.2794512887941,250.43879851377474,256.8722798197395
2000-06-30,194.33634354837938,263.7600670948484,277.3417721078363
2000-07-03,196.44959452581492,269.30326395278104,286.0002619759735
2000-07-05,188.44511677594633,247.2233722226199,250.76757636011357
2000-07-06,195.86536892232976,266.6347582190122,280.27779229399954
2000-07-07,198.33202494896383,273.2880259802865,290.7412342383161
2000-07-10,194.76210777159736,263.2595669996293,274.654583274964
2000-07-11,193.3324411742318,259.33287203426426,268.4830317500297
2000-07-12,201.41589938752662,280.9589344528926,302.0411644003846
2000-07-13,204.28279808684923,288.8922293971619,314.8053659467334
2000-07-14,208.64376342908258,301.15891947041945,334.8254501516517
2000-07-17,209.71085728693865,304.0275478429519,339.5122730559079
2000-07-18,204.4990519374933,288.84407260737174,314.04567941783125
2000-07-19,198.45876314635052,271.71347370273196,286.0776173472419
2000-07-20,206.27821513223083,293.0617035854259,319.7653926096715
2000-07-21,201.80063765336413,280.27020826437655,298.7988451038377
2000-07-24,195.69840805807573,263.12289447971824,271.29077090275416
2000-07-25,199.55719773424218,273.4376518984002,287.2169196684636
2000-07-26,197.12371299521274,266.7050713312578,276.5815585260606
2000-07-27,190.06796347546893,247.5500485724816,246.75834265731865
2000-07-28,179.52083156723785,220.01814192187527,205.56866167763252
2000-07-31,186.33465061377765,236.56644814816337,228.7018781204569
2000-08-01,181.78007454639427,224.94534306982544,211.82720438346405
2000-08-02,180.19021808593874,220.9578252014176,206.17425142755405
2000-08-03,187.0666884792426,237.77106171958314,229.68704184761012
2000-08-04,186.81392465779143,237.07313960827224,228.65372705951947
2000-08-07,191.54846939977003,248.92430034762606,245.733462072325
2000-08-08,190.3068075601252,245.63909276957568,240.8452207526678
2000-08-09,190.65034874086146,246.46881009900255,242.04244595096313
2000-08-10,185.5976689896006,233.34721184928046,222.69021819033236
2000-08-11,188.14798935208427,239.70532859245154,231.77026203966142
2000-08-14,192.01675953585314,249.3947015578325,245.75604451293623
2000-08-15,192.1714872720458,249.73766122562978,246.23897507048076
2000-08-16,192.10182960547624,249.49722344244512,245.85915187462487
2000-08-17,197.74541467600005,264.09842065376677,267.41790764202733
2000-08-18,196.55278918200622,260.8511572574837,262.4600735629646
2000-08-21,197.58738034282098,263.41520768053203,266.2544772384108
2000-08-22,197.60022448152174,263.38789444127804,266.1874251074346
2000-08-23,201.16283796663942,272.8242254199033,280.46695325359497
2000-08-24,203.87949722565776,280.1291779056081,291.7042503700981
2000-08-25,202.93240405149788,277.4604977014278,287.50741214321897
2000-08-28,204.11591597008348,280.5009299564904,292.14943175609426
2000-08-29,203.99616626578404,280.1055598630446,291.5032539450818
2000-08-30,204.862599291098,282.4192543399788,295.08682250814104
2000-08-31,210.48092653645307,297.8436358752473,319.23261876093665
2000-09-01,211.6000467205634,300.9398926981867,324.17904430633394
2000-09-05,205.80013981051155,284.15987490430837,296.9397541483831
2000-09-06,198.08728991363918,262.79332023500785,263.4193802610488
2000-09-07,204.05976378327946,278.5781439995751,287.1273665361099
2000-09-08,196.83646418811898,258.7904624057314,256.50710710255686
2000-09-11,191.32597896276928,244.11879478196664,234.61946506834784
2000-09-12,189.2670963512207,238.8076254773548,226.94006083341498
2000-09-13,193.13105286773975,248.5025707140729,240.73796848273145
2000-09-14,192.90667819683333,247.8671563451238,239.79147732860454
2000-09-15,189.75239001222755,239.70315987924118,227.92130744684172
2000-09-18,185.061740801459,227.68287710734225,210.71060882643695
2000-09-19,193.88070550463436,249.32999708496274,240.7406358628463
2000-09-20,195.63671894873755,253.78873137013858,247.17541390250784
2000-09-21,191.90439530505142,244.04580677829472,232.91798288128467
2000-09-22,191.02713628809724,241.75720968824362,229.6190280807119
2000-09-25,186.94261420081315,231.24926036598973,214.58214321839364
2000-09-26,184.90248030219425,226.1475191209971,207.46024669332422
2000-09-27,184.34966260143807,224.74228226970735,205.50653450528844
2000-09-28,192.25901066018778,243.9743476268589,231.8656698004536
2000-09-29,184.2821467002538,223.67150907751275,202.90020725293374
2000-10-02,178.46515300632512,209.39179538711605,183.4101503413799
2000-10-03,173.06440680926306,196.6684052688374,166.67500574344177
2000-10-04,178.22546551398537,208.35248763058684,181.51225928265006
2000-10-05,176.72540057302166,204.7963563985153,176.84766587850712
2000-10-06,170.92510143695273,191.30492882799828,159.35512419704096
2000-10-09,171.28120255346775,191.96871179997535,160.13880031966917
2000-10-10,164.53945139189307,176.81205917566203,141.1581465242423
2000-10-11,160.0099788989325,167.03567223851357,129.43689117474338
2000-10-12,155.05049447129923,156.6422383555663,117.34356526158723
2000-10-13,169.1549887813457,185.10425547474557,149.31440725133828
2000-10-16,167.69083709619116,181.77037701140492,145.23748122652475
2000-10-17,163.7024111905161,173.0807510992357,134.80854761240403
2000-10-18,162.00504133894128,169.45122383301702,130.55518995919346
2000-10-19,175.60886242478722,197.8695689440092,163.38527485435495
2000-10-20,178.3779170944211,204.06313853439593,171.0406572187755
2000-10-23,176.58881828443083,199.82630122699595,165.66428449985222
2000-10-24,173.04032701626133,191.7484474470435,155.60290404003493
2000-10-25,160.36427144703003,163.61054863870072,121.33725217243014
2000-10-26,163.434956011407,169.83777870778616,128.25286433757526
2000-10-27,163.85274370183188,170.66616556401348,129.17875908610657
2000-10-30,158.99293887934013,160.4223151844567,117.5107855159909
2000-10-31,169.37590085447295,181.33695474136016,140.47953374308005
2000-11-01,166.43189640462447,174.9902194238914,133.09068568081958
2000-11-02,170.72492335456636,183.97627036071424,143.32928778733591
2000-11-03,171.42107894060567,185.43335267457323,145.01810772382993
2000-11-06,169.79567702868908,181.78681561596625,140.6985512855923
2000-11-07,169.23223955527064,180.5378265118588,139.23495199832348
2000-11-08,157.8543983008303,156.21975553372965,111.08955437934169
2000-11-09,157.7488700638928,155.97424788782794,110.81693594436008
2000-11-10,149.1409158431207,138.9153907756778,92.62618040121295
2000-11-13,146.37033209574358,133.65674846347108,87.33987403398082
2000-11-14,156.83865826098935,152.74337195922033,106.040011457051
2000-11-15,158.7567339582007,156.44349253438722,109.88287923724545
2000-11-16,150.9389010561867,140.99853590067536,93.5997440695641
2000-11-17,151.4361047773085,141.89423319807767,94.48253317480076
2000-11-20,144.08538147159933,128.01963187833272,80.59730066434143
2000-11-21,143.7814496830501,127.44948775045135,80.05107653986535
2000-11-22,137.6776370078423,116.59865727451408,69.82022884209177
2000-11-24,146.02636706469661,130.68453475164347,82.45869780503989
2000-11-27,142.88847067719115,124.97635995059741,77.03226632956263
2000-11-28,135.24034053406794,111.56832203853301,64.62826390037657
2000-11-29,134.29773469168651,109.98707929358096,63.24810634598619
2000-11-30,129.32787746350638,101.82089373280189,56.198046574691865
2000-12-01,131.55627541169025,105.30557957708469,59.077482924988715
2000-12-04,131.79434366549728,105.61184002345165,59.31784661470695
2000-12-05,147.19391729974586,130.26743101136142,80.08411511800999
2000-12-06,141.56017889229452,120.26510131498256,70.85271697041381
2000-12-07,140.33199090592024,118.15013531145837,68.9768841353254
2000-12-08,149.38443318322982,133.36559134088367,82.29456828792866
2000-12-11,153.38172155747912,140.409498490962,88.79059661000687
2000-12-12,147.72132621404484,130.01330904101306,78.92069384959382
2000-12-13,141.8223239876217,119.59937840584622,69.43094967100878
